timeWindowStart,views,ttr,dailyUniqueVisitors
2022-12-28T03:00:00,2,0.0,105
2022-12-28T04:00:00,3,123.509,101
2022-12-28T05:00:00,3,133.851,97
2022-12-28T06:00:00,3,32.255,96
2022-12-28T07:00:00,2,123.247,96
2022-12-28T08:00:00,1,180.015,92
2022-12-28T09:00:00,6,142.578,87
2022-12-28T10:00:00,2,58.495,88
2022-12-28T11:00:00,5,99.717,88
2022-12-28T12:00:00,3,74.35,87
2022-12-28T13:00:00,3,41.823,86
2022-12-28T14:00:00,1,14.706,88
2022-12-28T16:00:00,3,135.793,82
2022-12-28T17:00:00,1,28.387,79
2022-12-28T18:00:00,2,69.346,79
2022-12-28T20:00:00,5,122.183,71
2022-12-28T21:00:00,0,4.444,68
2022-12-28T22:00:00,3,12.367,64
2022-12-28T23:00:00,4,564.097,65
2022-12-29T00:00:00,1,132.796,61
2022-12-29T01:00:00,5,104.871,57
2022-12-29T02:00:00,4,22.955,60
2022-12-29T03:00:00,5,191.192,56
2022-12-29T04:00:00,0,15.905,58
2022-12-29T05:00:00,1,123.527,55
2022-12-29T06:00:00,4,398.19,53
2022-12-29T07:00:00,1,87.223,53
2022-12-29T08:00:00,1,2.058,52
2022-12-29T09:00:00,6,173.468,52
2022-12-29T10:00:00,4,144.456,52
2022-12-29T11:00:00,5,151.857,53
2022-12-29T12:00:00,3,743.595,53
2022-12-29T13:00:00,2,694.802,54
2022-12-29T14:00:00,2,0.0,53
2022-12-29T15:00:00,4,58.138,54
2022-12-29T16:00:00,1,3.762,58
2022-12-29T17:00:00,4,247.281,57
2022-12-29T18:00:00,1,5.01,59
2022-12-29T19:00:00,0,1.009,58
2022-12-29T20:00:00,2,153.563,58
2022-12-29T21:00:00,1,20.617,56
2022-12-29T22:00:00,1,38.203,57
2022-12-29T23:00:00,3,896.054,56
2022-12-30T00:00:00,1,137.397,55
2022-12-30T01:00:00,4,98.755,55
2022-12-30T02:00:00,6,322.101,54
2022-12-30T03:00:00,6,400.41,55
2022-12-30T04:00:00,8,91.491,53
2022-12-30T05:00:00,0,10.003,60
2022-12-30T06:00:00,1,6.837,60
2022-12-30T07:00:00,3,165.712,57
2022-12-30T08:00:00,7,86.449,56
2022-12-30T09:00:00,3,93.105,61
2022-12-30T10:00:00,5,524.603,61
